agent_id,o_zone_id,d_zone_id,path_id,o_node_id,d_node_id,agent_type,demand_period,volume,toll,travel_time,distance,node_sequence,link_sequence,time_sequence,time_decimal_sequence,link_travel_time_sequence,
1473,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,0,0,0,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0717:38;0718:38;0719:39;0720:39;0721:40;0722:42;0725:52;0730:52;0732:31;0733:31;0734:31;0735:31;,437.65;438.65;439.67;440.67;441.68;442.70;445.87;450.87;452.53;453.53;454.53;455.53;,1.00;1.02;1.00;1.02;1.02;3.17;5.00;1.67;1.00;1.00;1.00;
1474,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,0,0,0,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0717:39;0718:39;0719:39;0720:40;0721:42;0722:43;0725:52;0730:52;0732:32;0733:32;0734:32;0735:32;,437.67;438.67;439.67;440.68;441.70;442.72;445.87;450.88;452.55;453.55;454.55;455.55;,1.00;1.00;1.02;1.02;1.02;3.15;5.02;1.67;1.00;1.00;1.00;
1475,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,0,0,0,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0717:40;0718:40;0719:40;0720:40;0721:43;0722:43;0725:53;0730:52;0732:34;0733:34;0734:34;0735:34;,437.68;438.68;439.68;440.68;441.72;442.72;445.90;450.88;452.57;453.57;454.57;455.57;,1.00;1.00;1.00;1.03;1.00;3.18;4.98;1.68;1.00;1.00;1.00;
1476,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,0,0,0,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0717:42;0718:42;0719:42;0720:42;0721:44;0722:44;0725:54;0730:54;0732:35;0733:35;0734:35;0735:35;,437.70;438.70;439.70;440.70;441.73;442.73;445.92;450.92;452.58;453.58;454.58;455.58;,1.00;1.00;1.00;1.03;1.00;3.18;5.00;1.67;1.00;1.00;1.00;
1477,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,0,0,0,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0717:42;0718:43;0719:43;0720:43;0721:44;0722:45;0725:55;0730:54;0732:36;0733:36;0734:36;0735:36;,437.70;438.72;439.72;440.72;441.73;442.75;445.93;450.92;452.60;453.60;454.60;455.60;,1.02;1.00;1.00;1.02;1.02;3.18;4.98;1.68;1.00;1.00;1.00;
1478,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,0,0,0,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0717:43;0718:44;0719:44;0720:44;0721:45;0722:45;0725:55;0730:57;0732:37;0733:37;0734:37;0735:37;,437.72;438.73;439.73;440.73;441.75;442.75;445.93;450.95;452.62;453.62;454.62;455.62;,1.02;1.00;1.00;1.02;1.00;3.18;5.02;1.67;1.00;1.00;1.00;
1479,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,0,0,0,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0717:44;0718:45;0719:45;0720:45;0721:45;0722:45;0725:58;0730:58;0732:37;0733:37;0734:37;0735:37;,437.73;438.75;439.75;440.75;441.75;442.77;445.97;450.97;452.63;453.63;454.63;455.63;,1.02;1.00;1.00;1.00;1.02;3.20;5.00;1.67;1.00;1.00;1.00;
1480,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,0,0,0,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0717:44;0718:45;0719:45;0720:45;0721:45;0722:45;0725:59;0730:59;0732:38;0733:38;0734:38;0735:38;,437.73;438.75;439.75;440.75;441.77;442.77;445.98;450.98;452.65;453.65;454.65;455.65;,1.02;1.00;1.00;1.02;1.00;3.22;5.00;1.67;1.00;1.00;1.00;
1481,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,0,0,0,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0717:45;0718:45;0719:45;0720:45;0721:46;0722:46;0725:59;0731:00;0732:39;0733:39;0734:39;0735:39;,437.75;438.77;439.77;440.77;441.78;442.78;445.98;451.00;452.67;453.67;454.67;455.67;,1.02;1.00;1.00;1.02;1.00;3.20;5.02;1.67;1.00;1.00;1.00;
1482,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,0,0,0,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0717:45;0718:45;0719:45;0720:45;0721:46;0722:46;0726:00;0731:00;0732:40;0733:40;0734:40;0735:40;,437.77;438.77;439.77;440.77;441.78;442.78;446.00;451.02;452.68;453.68;454.68;455.68;,1.00;1.00;1.00;1.02;1.00;3.22;5.02;1.67;1.00;1.00;1.00;
1483,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,0,0,0,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0717:46;0718:46;0719:46;0720:46;0721:47;0722:47;0726:00;0731:01;0732:42;0733:42;0734:42;0735:42;,437.78;438.78;439.78;440.78;441.80;442.80;446.00;451.03;452.70;453.70;454.70;455.70;,1.00;1.00;1.00;1.02;1.00;3.20;5.03;1.67;1.00;1.00;1.00;
1484,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,0,0,0,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0717:46;0718:47;0719:47;0720:47;0721:47;0722:49;0726:02;0731:01;0732:43;0733:43;0734:43;0735:43;,437.78;438.80;439.80;440.80;441.80;442.82;446.05;451.03;452.72;453.72;454.72;455.72;,1.02;1.00;1.00;1.00;1.02;3.23;4.98;1.68;1.00;1.00;1.00;
1485,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,0,0,0,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0717:47;0718:47;0719:47;0720:47;0721:49;0722:49;0726:02;0731:04;0732:44;0733:44;0734:44;0735:44;,437.80;438.80;439.80;440.80;441.82;442.82;446.05;451.07;452.73;453.73;454.73;455.73;,1.00;1.00;1.00;1.02;1.00;3.23;5.02;1.67;1.00;1.00;1.00;
1486,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,0,0,0,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0717:49;0718:49;0719:49;0720:49;0721:49;0722:50;0726:04;0731:05;0732:45;0733:45;0734:45;0735:45;,437.82;438.82;439.82;440.82;441.82;442.83;446.07;451.08;452.75;453.75;454.75;455.75;,1.00;1.00;1.00;1.00;1.02;3.23;5.02;1.67;1.00;1.00;1.00;
1487,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,0,0,0,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0717:49;0718:49;0719:50;0720:50;0721:50;0722:50;0726:04;0731:06;0732:45;0733:45;0734:45;0735:45;,437.82;438.82;439.83;440.83;441.83;442.83;446.07;451.10;452.77;453.77;454.77;455.77;,1.00;1.02;1.00;1.00;1.00;3.23;5.03;1.67;1.00;1.00;1.00;
1488,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,0,0,0,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0717:50;0718:50;0719:50;0720:51;0721:51;0722:51;0726:07;0731:06;0732:46;0733:46;0734:46;0735:46;,437.83;438.83;439.83;440.85;441.85;442.85;446.12;451.10;452.78;453.78;454.78;455.78;,1.00;1.00;1.02;1.00;1.00;3.27;4.98;1.68;1.00;1.00;1.00;
1489,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,0,0,0,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0717:51;0718:51;0719:51;0720:51;0721:51;0722:52;0726:07;0731:07;0732:47;0733:47;0734:47;0735:47;,437.85;438.85;439.85;440.85;441.85;442.87;446.13;451.13;452.80;453.80;454.80;455.80;,1.00;1.00;1.00;1.00;1.02;3.27;5.00;1.67;1.00;1.00;1.00;
1490,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,0,0,0,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0717:52;0718:52;0719:52;0720:52;0721:52;0722:52;0726:08;0731:08;0732:49;0733:49;0734:49;0735:49;,437.87;438.87;439.87;440.87;441.87;442.87;446.15;451.15;452.82;453.82;454.82;455.82;,1.00;1.00;1.00;1.00;1.00;3.28;5.00;1.67;1.00;1.00;1.00;
1491,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,0,0,0,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0717:52;0718:52;0719:52;0720:52;0721:52;0722:52;0726:08;0731:09;0732:50;0733:50;0734:50;0735:50;,437.87;438.88;439.88;440.88;441.88;442.88;446.15;451.17;452.83;453.83;454.83;455.83;,1.02;1.00;1.00;1.00;1.00;3.27;5.02;1.67;1.00;1.00;1.00;
1492,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,0,0,0,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0717:52;0718:52;0719:53;0720:53;0721:53;0722:53;0726:09;0731:10;0732:51;0733:51;0734:51;0735:51;,437.88;438.88;439.90;440.90;441.90;442.90;446.17;451.18;452.85;453.85;454.85;455.85;,1.00;1.02;1.00;1.00;1.00;3.27;5.02;1.67;1.00;1.00;1.00;
1493,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,0,0,0,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0717:53;0718:53;0719:53;0720:54;0721:54;0722:54;0726:09;0731:12;0732:52;0733:52;0734:52;0735:52;,437.90;438.90;439.90;440.92;441.92;442.92;446.17;451.20;452.87;453.87;454.87;455.87;,1.00;1.00;1.02;1.00;1.00;3.25;5.03;1.67;1.00;1.00;1.00;
1494,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,0,0,0,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0717:53;0718:53;0719:54;0720:54;0721:54;0722:54;0726:12;0731:13;0732:52;0733:52;0734:52;0735:52;,437.90;438.90;439.92;440.92;441.92;442.92;446.20;451.22;452.88;453.88;454.88;455.88;,1.00;1.02;1.00;1.00;1.00;3.28;5.02;1.67;1.00;1.00;1.00;
1495,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,0,0,0,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0717:54;0718:54;0719:55;0720:55;0721:55;0722:55;0726:12;0731:14;0732:53;0733:53;0734:53;0735:53;,437.92;438.92;439.93;440.93;441.93;442.93;446.20;451.23;452.90;453.90;454.90;455.90;,1.00;1.02;1.00;1.00;1.00;3.27;5.03;1.67;1.00;1.00;1.00;
1496,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,0,0,0,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0717:55;0718:55;0719:57;0720:57;0721:57;0722:57;0726:15;0731:15;0732:54;0733:54;0734:54;0735:54;,437.93;438.93;439.95;440.95;441.95;442.95;446.25;451.25;452.92;453.92;454.92;455.92;,1.00;1.02;1.00;1.00;1.00;3.30;5.00;1.67;1.00;1.00;1.00;
1497,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,0,0,0,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0717:57;0718:57;0719:57;0720:57;0721:57;0722:57;0726:15;0731:15;0732:55;0733:55;0734:55;0735:55;,437.95;438.95;439.95;440.95;441.95;442.95;446.27;451.27;452.93;453.93;454.93;455.93;,1.00;1.00;1.00;1.00;1.00;3.32;5.00;1.67;1.00;1.00;1.00;
1498,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,0,0,0,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0717:57;0718:58;0719:58;0720:58;0721:58;0722:58;0726:16;0731:16;0732:57;0733:57;0734:57;0735:57;,437.95;438.97;439.97;440.97;441.97;442.97;446.28;451.28;452.95;453.95;454.95;455.95;,1.02;1.00;1.00;1.00;1.00;3.32;5.00;1.67;1.00;1.00;1.00;
1499,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,0,0,0,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0717:58;0718:59;0719:59;0720:59;0721:59;0722:59;0726:17;0731:16;0732:58;0733:58;0734:58;0735:58;,437.97;438.98;439.98;440.98;441.98;442.98;446.30;451.28;452.97;453.97;454.97;455.97;,1.02;1.00;1.00;1.00;1.00;3.32;4.98;1.68;1.00;1.00;1.00;
1500,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,0,0,0,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0717:59;0719:00;0720:00;0721:00;0722:00;0723:00;0726:19;0731:19;0732:59;0733:59;0734:59;0735:59;,437.98;439.00;440.00;441.00;442.00;443.00;446.32;451.32;452.98;453.98;454.98;455.98;,1.02;1.00;1.00;1.00;1.00;3.32;5.00;1.67;1.00;1.00;1.00;
1501,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,0,0,0,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0718:00;0719:00;0720:00;0721:00;0722:00;0723:00;0726:20;0731:20;0733:00;0734:00;0735:00;0736:00;,438.00;439.02;440.02;441.02;442.02;443.02;446.33;451.33;453.00;454.00;455.00;456.00;,1.02;1.00;1.00;1.00;1.00;3.32;5.00;1.67;1.00;1.00;1.00;
1502,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,0,0,0,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0718:00;0719:01;0720:01;0721:01;0722:01;0723:01;0726:20;0731:21;0733:00;0734:00;0735:00;0736:00;,438.00;439.03;440.03;441.03;442.03;443.03;446.33;451.35;453.02;454.02;455.02;456.02;,1.03;1.00;1.00;1.00;1.00;3.30;5.02;1.67;1.00;1.00;1.00;
1503,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,0,0,0,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0718:00;0719:01;0720:01;0721:01;0722:02;0723:02;0726:22;0731:22;0733:01;0734:01;0735:01;0736:01;,438.02;439.03;440.03;441.03;442.05;443.05;446.37;451.37;453.03;454.03;455.03;456.03;,1.02;1.00;1.00;1.02;1.00;3.32;5.00;1.67;1.00;1.00;1.00;
1504,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,0,0,0,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0718:01;0719:02;0720:02;0721:02;0722:04;0723:04;0726:22;0731:22;0733:02;0734:02;0735:02;0736:02;,438.03;439.05;440.05;441.05;442.07;443.07;446.37;451.38;453.05;454.05;455.05;456.05;,1.02;1.00;1.00;1.02;1.00;3.30;5.02;1.67;1.00;1.00;1.00;
1505,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,0,0,0,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0718:01;0719:02;0720:04;0721:04;0722:04;0723:04;0726:23;0731:23;0733:04;0734:04;0735:04;0736:04;,438.03;439.05;440.07;441.07;442.07;443.07;446.40;451.40;453.07;454.07;455.07;456.07;,1.02;1.02;1.00;1.00;1.00;3.33;5.00;1.67;1.00;1.00;1.00;
1506,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,0,0,0,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0718:02;0719:04;0720:04;0721:04;0722:05;0723:05;0726:24;0731:24;0733:05;0734:05;0735:05;0736:05;,438.05;439.07;440.07;441.07;442.08;443.08;446.42;451.42;453.08;454.08;455.08;456.08;,1.02;1.00;1.00;1.02;1.00;3.33;5.00;1.67;1.00;1.00;1.00;
1507,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,0,0,0,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0718:04;0719:05;0720:05;0721:05;0722:05;0723:05;0726:24;0731:24;0733:06;0734:06;0735:06;0736:06;,438.07;439.08;440.08;441.08;442.08;443.08;446.42;451.42;453.10;454.10;455.10;456.10;,1.02;1.00;1.00;1.00;1.00;3.33;5.00;1.68;1.00;1.00;1.00;
1508,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,0,0,0,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0718:05;0719:06;0720:06;0721:06;0722:06;0723:06;0726:25;0731:27;0733:07;0734:07;0735:07;0736:07;,438.08;439.10;440.10;441.10;442.10;443.10;446.43;451.45;453.12;454.12;455.12;456.12;,1.02;1.00;1.00;1.00;1.00;3.33;5.02;1.67;1.00;1.00;1.00;
1509,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,0,0,0,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0718:05;0719:06;0720:06;0721:06;0722:06;0723:06;0726:28;0731:27;0733:07;0734:07;0735:07;0736:07;,438.08;439.10;440.10;441.10;442.10;443.10;446.47;451.45;453.13;454.13;455.13;456.13;,1.02;1.00;1.00;1.00;1.00;3.37;4.98;1.68;1.00;1.00;1.00;
1510,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,0,0,0,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0718:06;0719:07;0720:07;0721:07;0722:07;0723:07;0726:29;0731:29;0733:08;0734:08;0735:08;0736:08;,438.10;439.12;440.12;441.12;442.12;443.12;446.48;451.48;453.15;454.15;455.15;456.15;,1.02;1.00;1.00;1.00;1.00;3.37;5.00;1.67;1.00;1.00;1.00;
1511,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,0,0,0,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0718:07;0719:07;0720:07;0721:07;0722:07;0723:07;0726:30;0731:29;0733:09;0734:09;0735:09;0736:09;,438.12;439.12;440.13;441.13;442.13;443.13;446.50;451.48;453.17;454.17;455.17;456.17;,1.00;1.02;1.00;1.00;1.00;3.37;4.98;1.68;1.00;1.00;1.00;
1512,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,0,0,0,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0718:07;0719:07;0720:08;0721:08;0722:08;0723:08;0726:30;0731:30;0733:10;0734:10;0735:10;0736:10;,438.12;439.13;440.15;441.15;442.15;443.15;446.50;451.52;453.18;454.18;455.18;456.18;,1.02;1.02;1.00;1.00;1.00;3.35;5.02;1.67;1.00;1.00;1.00;
1513,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,0,0,0,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0718:07;0719:08;0720:09;0721:09;0722:09;0723:09;0726:30;0731:30;0733:12;0734:12;0735:12;0736:12;,438.13;439.15;440.17;441.17;442.17;443.17;446.52;451.52;453.20;454.20;455.20;456.20;,1.02;1.02;1.00;1.00;1.00;3.35;5.00;1.68;1.00;1.00;1.00;
1514,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,0,0,0,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0718:08;0719:09;0720:09;0721:10;0722:10;0723:10;0726:32;0731:32;0733:13;0734:13;0735:13;0736:13;,438.15;439.17;440.17;441.18;442.18;443.18;446.55;451.55;453.22;454.22;455.22;456.22;,1.02;1.00;1.02;1.00;1.00;3.37;5.00;1.67;1.00;1.00;1.00;
1515,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,0,0,0,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0718:09;0719:10;0720:10;0721:10;0722:10;0723:12;0726:32;0731:32;0733:14;0734:14;0735:14;0736:14;,438.17;439.18;440.18;441.18;442.18;443.20;446.55;451.55;453.23;454.23;455.23;456.23;,1.02;1.00;1.00;1.00;1.02;3.35;5.00;1.68;1.00;1.00;1.00;
1516,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,0,0,0,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0718:09;0719:12;0720:12;0721:12;0722:12;0723:13;0726:34;0731:35;0733:15;0734:15;0735:15;0736:15;,438.17;439.20;440.20;441.20;442.20;443.22;446.57;451.58;453.25;454.25;455.25;456.25;,1.03;1.00;1.00;1.00;1.02;3.35;5.02;1.67;1.00;1.00;1.00;
1517,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,0,0,0,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0718:10;0719:13;0720:13;0721:13;0722:13;0723:13;0726:36;0731:35;0733:15;0734:15;0735:15;0736:15;,438.18;439.22;440.22;441.22;442.22;443.22;446.60;451.58;453.27;454.27;455.27;456.27;,1.03;1.00;1.00;1.00;1.00;3.38;4.98;1.68;1.00;1.00;1.00;
1518,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,0,0,0,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0718:12;0719:14;0720:14;0721:14;0722:14;0723:14;0726:37;0731:37;0733:16;0734:16;0735:16;0736:16;,438.20;439.23;440.23;441.23;442.23;443.23;446.62;451.62;453.28;454.28;455.28;456.28;,1.03;1.00;1.00;1.00;1.00;3.38;5.00;1.67;1.00;1.00;1.00;
1519,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,0,0,0,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0718:12;0719:14;0720:15;0721:15;0722:15;0723:15;0726:37;0731:37;0733:17;0734:17;0735:17;0736:17;,438.20;439.23;440.25;441.25;442.25;443.25;446.62;451.63;453.30;454.30;455.30;456.30;,1.03;1.02;1.00;1.00;1.00;3.37;5.02;1.67;1.00;1.00;1.00;
1520,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,0,0,0,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0718:13;0719:15;0720:15;0721:15;0722:15;0723:15;0726:38;0731:37;0733:19;0734:19;0735:19;0736:19;,438.22;439.25;440.27;441.27;442.27;443.27;446.65;451.63;453.32;454.32;455.32;456.32;,1.03;1.02;1.00;1.00;1.00;3.38;4.98;1.68;1.00;1.00;1.00;
1521,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,0,0,0,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0718:14;0719:15;0720:16;0721:16;0722:16;0723:16;0726:38;0731:39;0733:20;0734:20;0735:20;0736:20;,438.23;439.27;440.28;441.28;442.28;443.28;446.65;451.67;453.33;454.33;455.33;456.33;,1.03;1.02;1.00;1.00;1.00;3.37;5.02;1.67;1.00;1.00;1.00;
1522,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,0,0,0,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0718:15;0719:15;0720:16;0721:17;0722:17;0723:17;0726:40;0731:39;0733:21;0734:21;0735:21;0736:21;,438.25;439.27;440.28;441.30;442.30;443.30;446.68;451.67;453.35;454.35;455.35;456.35;,1.02;1.02;1.02;1.00;1.00;3.38;4.98;1.68;1.00;1.00;1.00;
1523,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,0,0,0,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0718:15;0719:16;0720:17;0721:17;0722:17;0723:17;0726:42;0731:42;0733:22;0734:22;0735:22;0736:22;,438.25;439.28;440.30;441.30;442.30;443.30;446.70;451.70;453.37;454.37;455.37;456.37;,1.03;1.02;1.00;1.00;1.00;3.40;5.00;1.67;1.00;1.00;1.00;
1524,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,0,0,0,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0718:15;0719:16;0720:17;0721:19;0722:19;0723:19;0726:43;0731:43;0733:22;0734:22;0735:22;0736:22;,438.27;439.28;440.30;441.32;442.32;443.32;446.72;451.72;453.38;454.38;455.38;456.38;,1.02;1.02;1.02;1.00;1.00;3.40;5.00;1.67;1.00;1.00;1.00;
1525,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,0,0,0,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0718:16;0719:17;0720:19;0721:20;0722:20;0723:20;0726:43;0731:44;0733:23;0734:23;0735:23;0736:23;,438.28;439.30;440.32;441.33;442.33;443.33;446.72;451.73;453.40;454.40;455.40;456.40;,1.02;1.02;1.02;1.00;1.00;3.38;5.02;1.67;1.00;1.00;1.00;
1526,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,0,0,0,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0718:17;0719:17;0720:20;0721:20;0722:20;0723:21;0726:45;0731:44;0733:24;0734:24;0735:24;0736:24;,438.30;439.30;440.33;441.33;442.33;443.35;446.75;451.73;453.42;454.42;455.42;456.42;,1.00;1.03;1.00;1.00;1.02;3.40;4.98;1.68;1.00;1.00;1.00;
1527,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,0,0,0,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0718:17;0719:19;0720:20;0721:21;0722:21;0723:21;0726:45;0731:45;0733:25;0734:25;0735:25;0736:25;,438.30;439.32;440.33;441.35;442.35;443.35;446.77;451.77;453.43;454.43;455.43;456.43;,1.02;1.02;1.02;1.00;1.00;3.42;5.00;1.67;1.00;1.00;1.00;
1528,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,0,0,0,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0718:19;0719:20;0720:21;0721:21;0722:22;0723:22;0726:46;0731:45;0733:27;0734:27;0735:27;0736:27;,438.32;439.33;440.35;441.35;442.37;443.37;446.78;451.77;453.45;454.45;455.45;456.45;,1.02;1.02;1.00;1.02;1.00;3.42;4.98;1.68;1.00;1.00;1.00;
1529,1,2,0,1,2,p,AM,1,0.0,13.0118,11.0000,0,0,0,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0718:20;0719:21;0720:21;0721:22;0722:22;0723:22;0726:46;0731:47;0733:28;0734:28;0735:28;0736:28;,438.33;439.35;440.35;441.37;442.38;443.38;446.78;451.80;453.47;454.47;455.47;456.47;,1.02;1.00;1.02;1.02;1.00;3.40;5.02;1.67;1.00;1.00;1.00;
